"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","Class"
4.29959684728516e-30,0.446244239807129,0.448417544364929,0.446836203336716,0,0,0,1.10663429240473e-25,2.16730745901785e-30,0,0,0.443855673074722,2.02393696955804e-33,0.450685381889343,0,8.56891711009666e-05,0,0,0,8.48000418045558e-05,1
1.0101600359441e-30,2.85025234916247e-05,2.93151369987754e-05,3.02845182886813e-05,1.24621149439576e-37,0,0,1.8726775300351e-29,2.2505669539378e-33,0,0,3.35494660248514e-05,1.5194408945678e-30,2.75157908617985e-05,0,0.705835521221161,0,1.84078366595143e-37,0,0.708375751972198,2
6.25970725216832e-33,0.447304904460907,0.447140067815781,0.447196513414383,1.11413200115688e-23,5.87953357120278e-32,0,1.64217642264676e-31,3.88494887925577e-32,0,0,0.447209715843201,3.17202527989657e-24,0.447216868400574,6.36475870274291e-34,6.23581727268174e-05,4.790995753767e-33,1.76662860300273e-33,0,6.02073159825522e-05,1
3.49517423063045e-31,0.450526148080826,0.445387870073318,0.445556282997131,3.25498940783301e-32,0,5.35926425310105e-33,1.86758254255253e-29,1.94116614196607e-34,0,0,0.44957908987999,2.57675126529175e-28,0.444987773895264,0,2.33145475148078e-10,0,0,0,2.3149400452116e-10,1
2.04227309870348e-36,1.49780177594039e-07,1.73819643123352e-07,1.68933524946624e-07,0,0,0,2.20174206139242e-33,3.22867013451838e-38,0,0,1.52991489699161e-07,4.68132956613327e-26,1.66279235713773e-07,0,0.706548869609833,0,0,0,0.707664251327515,2
1.83687117337671e-36,0.000409377971664071,0.000486869510496035,0.000396956515032798,3.34393950029264e-30,7.90146222717647e-29,0,5.45812307821265e-31,3.91830522352937e-35,5.48886423031716e-29,0,0.000747819431126118,6.29585343262221e-27,0.00034156657056883,1.99665755868525e-31,0.706265866756439,1.99913767120955e-28,6.85472085007931e-24,4.72932050391523e-34,0.707945823669434,2
2.25732692807579e-32,1.22802418900392e-07,1.33956291392678e-07,1.3302010870575e-07,0,0,0,4.43804688930849e-32,3.61651703931912e-37,9.36074657297795e-33,0,1.82011234528545e-07,1.13913395956265e-30,1.11816717662805e-07,0,0.705063462257385,0,8.83569799331114e-35,0,0.709144175052643,2
9.31799859825723e-38,1.21229104479426e-05,1.52077655002358e-05,1.22855371955666e-05,2.05595594485373e-29,1.64468242237786e-28,0,1.96047963353622e-32,1.66731594253854e-36,2.04414259992735e-26,0,2.63240181084257e-05,3.88232617456473e-27,9.85124461294618e-06,9.94657122737832e-32,0.706401586532593,6.54891754582678e-27,1.57805754964329e-23,3.24340079677543e-32,0.707811295986176,2
3.80535445091725e-35,6.07417746323335e-07,6.51569052934065e-07,6.02726970555523e-07,0,0,0,1.56029848770671e-33,3.63279340124194e-38,0,0,6.22650020432047e-07,3.65029052005095e-26,6.36178071999893e-07,0,0.705185294151306,0,0,0,0.709022998809814,2
7.82942883613774e-29,0.446418702602386,0.446724683046341,0.448848217725754,0,0,0,2.24283000708209e-26,7.01284178076276e-31,0,0,0.448964506387711,7.9420892541147e-35,0.445099383592606,0,1.29123850456381e-06,0,0,0,1.2551854524645e-06,1
3.651310396253e-29,0.44825404882431,0.444787174463272,0.448529064655304,0,0,0,1.69262679685845e-25,2.21289185100489e-29,0,0,0.448954254388809,9.14078756495685e-35,0.445527106523514,0,5.22466780239483e-06,0,0,0,5.14079283675528e-06,1
4.56532244223205e-29,0.447233647108078,0.44722056388855,0.447183638811111,2.27388450069109e-31,0,0,2.5586849177004e-31,2.78997486290725e-33,2.98323333408533e-32,0,0.447215378284454,2.45908479192828e-25,0.447214633226395,1.1029707833091e-35,2.99865969282109e-05,2.06041455525116e-37,4.69363828106052e-34,0,2.86267604678869e-05,1
0,0.446934223175049,0.448534041643143,0.447189807891846,1.71630992368081e-29,9.70492613019318e-35,1.60370157327103e-34,1.99573273299402e-26,3.66655006925435e-30,0,0,0.448281854391098,1.12978697767587e-28,0.445119827985764,4.2031905398469e-38,3.12959127768409e-06,0,2.50167649122667e-38,0,3.16853288495622e-06,1
2.62856552954393e-32,9.34415993469884e-08,1.06941243416259e-07,9.51726732978386e-08,0,0,0,2.45205608962354e-32,2.11100975352617e-38,5.96775197720374e-30,0,1.52696486566128e-07,6.2240874223497e-31,8.26530808240022e-08,0,0.707265436649323,0,7.85456692682814e-34,0,0.706948161125183,2
3.42090397023264e-32,0.44750103354454,0.445196777582169,0.448826789855957,1.47294238174984e-30,0,8.06688235744935e-36,3.99356475851638e-28,2.92146859972611e-33,0,0,0.445714294910431,6.3174218450322e-26,0.448816150426865,0,4.93886489039141e-07,0,0,0,4.97892074236006e-07,1
4.94596418624017e-32,0.445889294147491,0.444054573774338,0.450867056846619,2.2488411389762e-29,0,2.097648001605e-35,4.33829933336214e-27,4.73789204709095e-31,0,0,0.444422990083694,2.93256832705377e-24,0.450783133506775,0,0.000170623126905411,0,0,0,0.000172682441188954,1
1.09934127173541e-32,5.18875058332924e-05,5.40593464393169e-05,5.15237516083289e-05,0,0,0,1.06773164089462e-32,5.3205199621678e-37,0,0,5.29183453181759e-05,8.5078272686561e-26,5.34494211024139e-05,0,0.706785142421722,0,0,0,0.707428276538849,2
6.04427775030103e-29,0.445634454488754,0.447008371353149,0.449259161949158,0,0,0,3.21741573241135e-26,7.75304314435125e-30,0,0,0.447226673364639,1.31135383233413e-34,0.446931600570679,0,1.75854609096859e-06,0,0,0,1.71714111729671e-06,1
7.48779129145765e-26,0.44802251458168,0.44760000705719,0.445833802223206,0,0,0,1.59869653230194e-31,4.89461957563607e-35,1.02270336000354e-31,0,0.447352468967438,4.77354640447004e-27,0.447255849838257,0,0.000346977642038837,0,3.43848515228327e-39,0,0.000330901122651994,1
1.06332181497982e-30,6.03191729169339e-05,6.36464174021967e-05,6.08332884439733e-05,0,0,0,6.56483697459829e-26,7.34484328593675e-25,0,0,6.43247985863127e-05,2.01643642663219e-31,6.05011009611189e-05,1.81594584401011e-32,0.705796301364899,0,0,0,0.708414912223816,2
1.91761058293324e-37,4.0443119360134e-05,5.01649665238801e-05,4.02865225623827e-05,1.00421177121821e-29,7.03239163607908e-28,0,5.79386295516768e-32,4.40752733260574e-36,5.04220631317827e-27,0,8.43192610773258e-05,4.6765323057534e-27,3.29971408064011e-05,1.62075656458608e-31,0.706335961818695,6.08217805345425e-27,1.92232638832914e-23,1.90551821966918e-32,0.707876741886139,2
1.1054050656918e-28,0.447254180908203,0.448225051164627,0.446386009454727,9.63712292727153e-32,0,0,6.05420892842989e-29,5.31616511419266e-30,0,0,0.442654460668564,3.49487740289191e-25,0.45150089263916,1.93291931441108e-34,0.000878692080732435,0,0,0,0.000871908210683614,1
1.72897788628788e-33,2.25170437850863e-09,2.80218448445169e-09,2.47219267279775e-09,0,0,0,7.16769481275146e-34,0,6.82830998418774e-25,0,4.9390251888326e-09,1.47784315875774e-30,1.88369986275916e-09,3.62629558026287e-39,0.706816494464874,0,4.20532428097422e-32,0,0.707396984100342,2
2.49463975368794e-30,0.000254428799962625,0.000260901462752372,0.000251686753472313,0,0,0,3.54612106773796e-25,5.01690193563983e-25,0,0,0.000259237625868991,3.43860603353527e-32,0.000256830418948084,1.06365487954918e-32,0.706821441650391,0,0,0,0.707391738891602,2
5.49726633479842e-32,0.447225540876389,0.447208344936371,0.447206318378448,1.67632252106173e-24,1.06071647096737e-26,0,1.55507182105309e-31,1.99730698992672e-32,6.06567138433171e-36,0,0.447214812040329,7.91524967384034e-24,0.447212934494019,3.41790190459744e-33,4.61183735751547e-05,4.97308719118314e-28,9.35073665083352e-32,0,4.44127690570895e-05,1
7.7590554118218e-25,0.447213977575302,0.447213232517242,0.447213351726532,6.9192141259175e-31,5.50065418926371e-39,3.28948244827813e-23,3.03160801064865e-28,2.4330351216593e-32,8.17216478904745e-23,0,0.44721382856369,1.02094196353324e-28,0.447213500738144,0,2.08494419645655e-12,0,1.35863957595446e-37,0,2.00698832553137e-12,1
1.77705645471485e-34,4.47490128863137e-06,4.61740273749456e-06,4.59932243757066e-06,3.13990656485388e-38,0,0,4.97011611357736e-33,7.11245335471798e-37,0,0,4.55786266684299e-06,8.15790459483719e-26,4.66825895273359e-06,0,0.70585298538208,0,0,0,0.708358407020569,2
9.6997874682789e-26,0.447403579950333,0.447187125682831,0.446997791528702,6.82932447522134e-38,0,2.60991951084374e-38,9.55958743744073e-31,1.96474605354833e-34,5.55904820198781e-30,0,0.447278439998627,1.67858796164043e-27,0.447201043367386,0,2.99338944387273e-06,0,6.22683227684919e-39,0,2.86277077066188e-06,1
7.9065753198067e-35,1.40428674058057e-05,1.64279535965761e-05,1.65022884175414e-05,0,0,0,1.25844240439145e-31,1.70119104371901e-36,0,0,1.43267898238264e-05,3.81447355180475e-25,1.56626774696633e-05,0,0.708516538143158,0,0,0,0.705694198608398,2
6.5364999555981e-37,3.07377270303277e-08,3.43241737255084e-08,3.27826690238453e-08,0,0,0,6.34466509618354e-34,1.29677701316929e-38,0,0,3.09600203252103e-08,3.77760589088022e-26,3.37190151356026e-08,0,0.706509709358215,0,0,0,0.707703351974487,2
3.93939983470097e-32,0.447230935096741,0.447202503681183,0.447207093238831,8.59099581386171e-24,1.29493337595827e-27,0,1.53964075406154e-31,2.70562829432155e-32,5.31668287066085e-37,0,0.447213411331177,8.6322887379455e-24,0.447214007377625,2.90647021016458e-33,6.04503075010143e-05,1.40288276045439e-28,5.47411556130615e-32,0,5.81737767788582e-05,1
0,0.000318459729896858,0.000347988971043378,0.000327015848597512,0,0,0,2.8627064070773e-30,9.92486295994196e-36,0,0,0.000315521407173946,4.63033732325625e-29,0.000340388913173229,0,0.706915676593781,0,0,0,0.707297444343567,2
1.53865521959781e-31,0.447235226631165,0.44718924164772,0.447217017412186,9.98559855351387e-24,2.81472856988366e-33,0,8.23856500519568e-31,5.11618305630422e-31,0,0,0.447221904993057,3.05918533411478e-25,0.44720470905304,1.16189248069196e-34,6.64525578031316e-06,3.39938382781016e-33,6.7427848289979e-34,0,6.36743834547815e-06,1
2.26861520032673e-33,3.74229358612865e-09,4.4814085775613e-09,4.23885992972828e-09,0,0,0,1.17005723027225e-33,0,4.01748801509903e-26,0,7.60717000503064e-09,2.32662944943e-30,3.18381299102555e-09,4.5453175599118e-39,0.706477105617523,0,1.78044679623604e-32,0,0.707735896110535,2
3.45102985683899e-30,0.000277905841358006,0.000285483431071043,0.000273845653282478,0,0,0,3.48295155163819e-25,7.69761054287607e-25,0,0,0.000283799745375291,4.05388152340114e-32,0.000279986212262884,9.63748512646838e-33,0.706476330757141,0,0,0,0.707736432552338,2
2.13001399983915e-27,0.448505371809006,0.448796719312668,0.444656401872635,1.12837807216675e-38,0,0,3.25991713892637e-31,4.41573391038468e-35,1.03530890086674e-36,0,0.446989417076111,3.3232433487767e-27,0.447108030319214,0,4.14473106502555e-05,0,0,0,3.98801239498425e-05,1
2.60513733938487e-32,1.64933823043611e-07,1.73733468500359e-07,1.80711083430651e-07,2.07760812307083e-38,0,0,4.22302787241949e-31,1.27590441246218e-34,5.4426436838531e-37,0,2.13241833080247e-07,1.52405776618009e-30,1.56248560756467e-07,2.12833111976578e-37,0.705961465835571,0,9.63694361272556e-36,0,0.708250164985657,2
9.99424091059905e-37,3.57799301298201e-08,3.89042895676539e-08,3.58068312777959e-08,0,0,0,5.06636871342956e-34,8.10587122272087e-39,0,0,3.66799532969253e-08,3.08339473573892e-26,3.80019820056532e-08,0,0.705723583698273,0,0,0,0.708487331867218,2
1.88508762826679e-31,0.445952773094177,0.449266642332077,0.446226418018341,0,0,0,3.75420661242789e-26,2.74926005853651e-31,0,0,0.442444980144501,5.96520367295911e-33,0.452117264270782,0,0.000147274389746599,0,0,0,0.000145880578202195,1
5.27735836577962e-24,0.000322008330840617,0.000331287126755342,0.000338649871991947,0,0,0,2.57860497286322e-28,5.69200872065763e-32,0,0,0.000328552967403084,2.52015097682463e-27,0.000336928380420431,0,0.705572664737701,0,0,0,0.708637237548828,2
2.98981845343864e-32,0.447221130132675,0.448651254177094,0.445426523685455,5.188915593767e-31,0,7.73920254518543e-36,2.78333830744764e-28,1.32258478546015e-33,0,0,0.44812673330307,2.7104669057715e-26,0.446635186672211,0,1.66026026704458e-07,0,0,0,1.67460370903427e-07,1
1.47100573276634e-33,1.76482772840103e-09,2.21110019182902e-09,1.96620320025431e-09,0,0,0,5.65153577057614e-34,0,2.17286293202882e-24,0,3.98991817363026e-09,1.96569475536595e-30,1.46934953093592e-09,4.67914997104561e-39,0.70686137676239,0,6.85759189086096e-32,0,0.707352042198181,2
1.32892464317749e-28,0.448463022708893,0.448436707258224,0.444256812334061,0,0,0,3.01634870784708e-25,4.23958521628359e-28,0,0,0.447206079959869,5.20065792275147e-34,0.447691977024078,0,3.84738341381308e-05,0,0,0,3.78527583961841e-05,1
2.76493762669342e-31,6.4132521515603e-09,7.6337549614891e-09,6.3569500774463e-09,6.32421413474975e-35,1.04908177409893e-27,0,6.34838466336668e-35,2.32237844695039e-37,6.87809439313026e-31,0,1.19863310388268e-08,2.52911212239617e-24,5.42188516305941e-09,3.22082184251011e-31,0.706669092178345,5.66076965265599e-30,3.33135960274833e-25,2.27372922064241e-35,0.707544147968292,2
3.27127974202435e-36,0.447661608457565,0.445203483104706,0.447695702314377,0,0,0,2.12408926155123e-27,4.07136847123756e-32,0,0,0.450523316860199,9.5311785601678e-33,0.444960802793503,0,0.000128486601170152,0,0,0,0.000126539860502817,1
4.65329162462273e-30,0.000919869926292449,0.000944193336181343,0.000917034863959998,0,0,0,6.16088731279258e-25,2.85215667814858e-25,0,0,0.00094186159549281,4.99998520462656e-32,0.000927425979170948,2.9987185987133e-33,0.706788897514343,0,0,0,0.707421481609344,2
0,0.447033017873764,0.447787880897522,0.446929156780243,2.54736542620029e-28,4.75390963323412e-23,3.89779324888781e-34,3.06793503414885e-25,1.44835401458962e-27,0,0,0.446449965238571,2.1826964653169e-27,0.447864323854446,1.21981875304294e-33,0.000923732237424701,0,3.64295284649738e-35,0,0.000937475415412337,1
1.49646590450076e-30,8.96924320841208e-05,9.35718126129359e-05,8.86048001120798e-05,0,0,0,1.1132660241678e-25,7.55267805914047e-25,0,0,9.34289710130543e-05,9.00598825537154e-32,9.01262610568665e-05,1.39691355241584e-32,0.705518484115601,0,0,0,0.708691477775574,2
1.48869240737854e-30,0.000264048809185624,0.00027155494899489,0.00026292639086023,0,0,0,2.85740137057314e-25,1.84845542184741e-25,0,0,0.000269902404397726,3.8407156145815e-32,0.000266993039986119,6.01214777454316e-33,0.706577658653259,0,0,0,0.707635283470154,2
6.0067140719955e-36,1.43028117349786e-07,1.54371903704487e-07,1.42554910098625e-07,0,0,0,8.56604314785798e-34,1.66429065686314e-38,0,0,1.46839440162694e-07,3.28273464795882e-26,1.50714797086948e-07,0,0.705354928970337,0,0,0,0.708854377269745,2
2.27409570787367e-28,0.447877943515778,0.44868540763855,0.443726152181625,0,0,0,1.07403284055944e-24,3.88859430616174e-27,0,0,0.449129283428192,2.20078807425833e-33,0.446627736091614,0,0.000448091741418466,0,0,0,0.000442231947090477,1
3.60333095540294e-27,0.447890222072601,0.447381496429443,0.446357518434525,3.03262349247666e-32,0,0,1.32968350772383e-27,3.17535701428528e-28,0,0,0.448057174682617,9.47166414785414e-27,0.446378737688065,1.33301992087505e-35,0.000195646454812959,0,0,0,0.000193261439562775,1
5.88313246470726e-31,2.66225488303462e-05,2.84828984149499e-05,2.94382807624061e-05,4.06291400549117e-37,0,0,1.5125088980787e-26,2.03238721658488e-25,0,0,3.05165740428492e-05,1.47578453901103e-30,2.66711867880076e-05,2.05385164774753e-32,0.706746399402618,0,0,0,0.707466900348663,2
1.54420473124923e-28,0.445447862148285,0.446115881204605,0.450446099042892,0,0,0,2.44310391828782e-26,6.59513174398902e-31,0,0,0.451015323400497,1.2883191940103e-34,0.442990213632584,0,1.88562569292117e-06,0,0,0,1.83640622708481e-06,1
1.90810969979781e-26,0.445376545190811,0.445967942476273,0.44995903968811,0,0,0,7.18973606808263e-27,5.85958648531226e-29,0,0,0.449776828289032,2.44140915651096e-29,0.444960802793503,0,0.000110963759652805,0,0,0,0.000109076339867897,1
1.19565746626964e-37,0.447669118642807,0.444912225008011,0.447990328073502,0,0,0,5.58765384384954e-28,4.85831264181874e-33,0,0,0.451073735952377,1.14229648017675e-32,0.444390177726746,0,7.88887191447429e-05,0,0,0,7.76590677560307e-05,1
1.77005588767385e-28,0.446611166000366,0.446463316679001,0.448987007141113,0,0,0,2.43569848654006e-26,6.08725376734337e-31,0,0,0.44990000128746,3.74136915951569e-34,0.444082856178284,0,5.61977640245459e-06,0,0,0,5.4764277592767e-06,1
8.35662779610966e-35,1.09553388938366e-06,1.16586159037979e-06,1.09268023607001e-06,0,0,0,1.90249646450359e-33,5.3614800283839e-38,0,0,1.1231844609938e-06,4.3043347884209e-26,1.1445118843767e-06,0,0.705302834510803,0,0,0,0.708906173706055,2
3.69419387461845e-28,0.450346171855927,0.447708636522293,0.443231910467148,0,0,0,3.16981105826918e-26,4.27871809278405e-31,0,0,0.446275621652603,8.17090164018403e-33,0.448473662137985,0,0.000318444945150986,0,0,0,0.000310677132802084,1
2.34678023241341e-36,6.77768596801798e-08,7.31440650270088e-08,6.79131275660438e-08,0,0,0,6.24676937563409e-34,1.17916098838404e-38,0,0,6.95999347044562e-08,3.40992860816439e-26,7.16662853506023e-08,0,0.70560884475708,0,0,0,0.708601534366608,2
2.37693364871864e-30,0.000159632923896424,0.00016499767662026,0.000156888723722659,0,0,0,2.01124327913463e-25,7.89003836956277e-25,0,0,0.000163991571753286,5.40015698323547e-32,0.00016068659897428,1.08525370662477e-32,0.705831468105316,0,0,0,0.708379745483398,2
2.27452157913262e-28,0.445710062980652,0.446150302886963,0.450118899345398,0,0,0,2.45449201908618e-26,7.27418285701271e-31,0,0,0.450813084840775,2.93664432363072e-34,0.443230211734772,0,3.59671003025142e-06,0,0,0,3.50521304426366e-06,1
1.4691981971436e-31,0.453383713960648,0.442965507507324,0.442603528499603,5.11044699652051e-32,0,6.44101063355785e-34,2.60490300458603e-29,2.32533399661536e-34,0,0,0.453118324279785,6.5976495438026e-28,0.443858772516251,0,1.04258057742612e-09,0,0,0,1.0422187557424e-09,1
1.70627471900388e-31,1.0935417904534e-08,1.27519461656789e-08,1.07316218134201e-08,7.7685259060946e-35,6.3980891366782e-29,0,1.13674803663827e-34,3.92858217158468e-37,1.21786166515142e-32,0,1.90631777030603e-08,1.3654711911061e-24,9.38416988560675e-09,1.69586630427453e-31,0.706341803073883,3.32465419891373e-31,8.23241805401356e-26,5.22288555665281e-36,0.707870900630951,2
1.44545223045389e-33,2.09890238522803e-09,2.65006994126793e-09,2.2763824159e-09,0,0,0,6.69413635244064e-34,0,1.36749452072038e-24,0,4.73146588575446e-09,1.22987591683596e-30,1.74431469268654e-09,4.18314776791166e-39,0.706970155239105,0,6.56777258317137e-32,0,0.7072434425354,2
1.81761365008873e-33,2.40556174979645e-09,3.01105274047586e-09,2.59959387349795e-09,0,0,0,7.87805109990566e-34,0,5.89971666771073e-25,0,5.28548982359212e-09,1.07583039142624e-30,2.00882976919559e-09,3.20107015996504e-39,0.706909000873566,0,3.94815168401643e-32,0,0.707304537296295,2
5.35722998206678e-35,6.99310646723461e-07,7.37014943297254e-07,7.0938159524303e-07,0,0,0,1.43920971260255e-33,5.3504618988186e-38,0,0,7.16953991286573e-07,5.2592105466993e-26,7.32817454718315e-07,0,0.70564478635788,0,0,0,0.708565831184387,2
2.86953546877987e-28,0.449678540229797,0.447754442691803,0.443749845027924,0,0,0,2.93729646349682e-26,5.75512395108915e-31,0,0,0.445907443761826,5.02621805083829e-33,0.448951691389084,0,0.000160311203217134,0,0,0,0.000156217691255733,1
0,0.000166048717801459,0.000171000297996216,0.000165325269335881,0,0,0,2.0826886047982e-28,3.19414879423515e-30,0,0,0.000169921055203304,1.38123764758343e-30,0.000167980600963347,2.45607749482779e-35,0.707141101360321,0,0,0,0.707072377204895,2
7.13086846655142e-30,0.000520990637596697,0.000532470759935677,0.000555501144845039,9.33873277085477e-37,0,0,6.55815353546808e-28,6.10780375958444e-31,0,0,0.000580866588279605,1.78736624381513e-30,0.000512871949467808,0,0.706556439399719,0,0,0,0.707655787467957,2
0,6.70172357786214e-06,7.10410495230462e-06,6.63767832520534e-06,0,0,0,8.69241472240974e-30,2.66120665667757e-32,0,0,6.74159491609316e-06,2.82952842697167e-29,6.99466090736678e-06,1.08610672981439e-34,0.707050681114197,0,0,0,0.707162857055664,2
0,8.25239403638989e-05,8.5333980678115e-05,8.20446002762765e-05,0,0,0,1.16328889017035e-28,1.66281500014212e-30,0,0,8.42554945847951e-05,2.18549564800926e-30,8.38632768136449e-05,4.13568787854125e-35,0.707009851932526,0,0,0,0.70720362663269,2
7.760027806147e-26,0.447243988513947,0.447195768356323,0.447181552648544,6.72232984976115e-34,0,2.72574589272062e-30,1.97291466047661e-29,2.03119381046444e-33,6.58006772934029e-28,0,0.447233438491821,3.34294541951478e-28,0.447213411331177,0,1.06322672888126e-09,0,1.2006835314976e-38,0,1.04034392212071e-09,1
8.5790859703238e-31,4.35803885920905e-05,4.63216892967466e-05,4.49766521342099e-05,0,0,0,4.9787298192528e-26,9.22992206834711e-25,0,0,4.75825981993694e-05,4.46100388255702e-31,4.35955189459492e-05,3.75105566459329e-32,0.706303954124451,0,0,0,0.707908749580383,2
1.88888911154582e-27,0.44884005188942,0.447638899087906,0.445304870605469,3.83832260195681e-32,0,0,1.29413883355971e-27,2.54852459528557e-28,0,0,0.447333425283432,5.80156543832517e-27,0.446943372488022,1.0900940835646e-35,0.000161751333507709,0,0,0,0.000159631948918104,1
1.15436131262987e-37,1.84007803909481e-05,2.29619381570956e-05,1.8532300600782e-05,2.05151562308897e-29,2.80615624394625e-28,0,2.82671391028464e-32,2.40482349457693e-36,1.14632436514417e-26,0,3.92458496207837e-05,4.23482412486807e-27,1.49875231727492e-05,1.18673642614525e-31,0.706349670886993,7.12086712438728e-27,1.65835917217372e-23,3.54903902581762e-32,0.707863092422485,2
7.48007718128805e-29,0.446635782718658,0.447182774543762,0.447786033153534,0,0,0,2.12238419725286e-26,1.22417119573165e-30,0,0,0.447083979845047,1.22558923644403e-34,0.447378575801849,0,1.66290169545391e-06,0,0,0,1.61553464295139e-06,1
4.49247660148151e-36,0.44763445854187,0.444977730512619,0.448185861110687,0,0,0,1.66156620760595e-27,1.99006374067375e-32,0,0,0.450307130813599,5.20459748186565e-33,0.444939643144608,0,5.39264983672183e-05,0,0,0,5.3099309297977e-05,1
1.83119556894577e-27,0.44532710313797,0.44790917634964,0.448466002941132,9.14636799479864e-33,0,0,5.7892563385681e-28,8.81036634583114e-29,0,0,0.447879821062088,4.59830935142975e-26,0.446478128433228,3.89646243775411e-35,0.000384148821467534,0,0,0,0.000381402613129467,1
0,0.449384540319443,0.444872796535492,0.446292638778687,3.17860220624157e-28,1.21385561583212e-22,2.15804094668419e-34,3.96026392177478e-25,3.23805792659249e-27,0,0,0.446139454841614,2.14212058806256e-27,0.44935616850853,2.32967313197333e-33,0.00127591681666672,0,4.92743756415998e-35,0,0.00129332568030804,1
5.90731559986973e-37,2.44754545519754e-08,2.67926250074879e-08,2.47732216962504e-08,0,0,0,4.53841792545429e-34,7.00120241992126e-39,0,0,2.49845282240813e-08,3.12749914776297e-26,2.62037431753015e-08,0,0.705936431884766,0,0,0,0.708275258541107,2
3.36531205646065e-30,0.000292608689051121,0.000300230254651979,0.000288767594611272,0,0,0,3.78145158779317e-25,7.00417173186479e-25,0,0,0.000298506813123822,3.76951298301632e-32,0.000294942525215447,9.90376031086855e-33,0.706658482551575,0,0,0,0.707554519176483,2
2.96427554894245e-32,0.447246223688126,0.44718536734581,0.447209745645523,1.88468415474253e-23,1.12198453141918e-30,0,2.47596232394773e-31,7.50364887579746e-32,0,0,0.44721394777298,2.75425401082238e-24,0.447212606668472,7.51664765763275e-34,3.67228167306166e-05,3.02910224037405e-31,5.30914227600794e-33,0,3.53096002072562e-05,1
6.3230123249375e-30,0.000286023918306455,0.00029244227334857,0.000299327075481415,0,0,0,9.08259353420474e-29,4.63082803631174e-33,0,0,0.00032932436442934,2.5699960885813e-30,0.000276836071861908,0,0.707324862480164,0,0,0,0.706888318061829,2
6.93689967352449e-31,0.000201138856937177,0.000204168609343469,0.000211624734220095,0,0,0,1.66871616986234e-30,7.33293809440838e-34,0,0,0.000209172401810065,1.04116735758546e-26,0.000205759119126014,0,0.707381188869476,0,0,0,0.706832051277161,2
1.81953337930042e-33,2.48806730773765e-09,3.07402348020958e-09,2.7444853056835e-09,0,0,0,7.73041360121719e-34,0,4.12975315245184e-25,0,5.37689581747713e-09,1.59583646050684e-30,2.08809325386028e-09,3.57438728124888e-39,0.706742942333221,0,3.52824511849875e-32,0,0.70747035741806,2
3.28046704841265e-28,0.447196125984192,0.448058485984802,0.446632832288742,3.1625232589558e-32,0,0,7.73929892585907e-29,7.20636341573863e-30,0,0,0.443124562501907,2.15329075062841e-25,0.451019138097763,1.51615548354984e-34,0.000588243128731847,0,0,0,0.000583350483793765,1
1.41988775889836e-28,0.447338998317719,0.447447001934052,0.446212917566299,0,0,0,2.41703653352774e-26,1.097236707792e-30,0,0,0.446952521800995,1.04969625147515e-33,0.448114305734634,0,1.99211008293787e-05,0,0,0,1.9383522158023e-05,1
2.97641781783927e-32,0.447287082672119,0.448076784610748,0.445997416973114,6.16383252232203e-31,0,7.3996429505357e-36,2.95064865654142e-28,1.45313160647812e-33,0,0,0.447587847709656,3.09242164642546e-26,0.447116166353226,0,1.96072392100177e-07,0,0,0,1.97745947616568e-07,1
1.58342180605905e-31,0.447221606969833,0.447207123041153,0.447212159633636,3.09207600208945e-23,2.17037051367282e-27,0,2.62786652182822e-31,7.52988297097194e-32,5.03022939374202e-36,1.82115130631043e-39,0.447213530540466,5.81846606523284e-24,0.447213500738144,2.33579084538539e-33,3.4377328120172e-05,1.30514590837787e-27,7.81205803889813e-32,0,3.29253525706008e-05,1
2.55879905820187e-32,0.447236806154251,0.447199314832687,0.447204142808914,6.85107394611448e-24,5.49759398927259e-28,0,1.37981642789352e-31,2.24430612408852e-32,1.20232809537534e-37,0,0.44721320271492,8.74679347606014e-24,0.447214424610138,2.72535389768072e-33,6.86543207848445e-05,4.12305429721539e-29,3.95088852873873e-32,0,6.61473604850471e-05,1
0,0.4466632604599,0.448419213294983,0.445141404867172,0,0,0,4.44543968283688e-28,1.92863449974909e-33,0,0,0.447030991315842,2.40411211254468e-31,0.448798626661301,0,0.00148759759031236,0,0,0,0.00147039443254471,1
4.21989118329376e-31,0.447216302156448,0.44721308350563,0.447211176156998,2.85221658227357e-25,1.08595913554741e-24,0,2.71098549227599e-31,3.09810851951944e-32,6.60642665778305e-33,0,0.447214215993881,4.66175419231139e-24,0.44721320271492,3.85243661569034e-33,1.58767088578315e-05,5.70790476882769e-26,3.82272291030064e-31,0,1.52264510688838e-05,1
6.12064640821929e-35,8.09327559636586e-07,8.55849577874324e-07,8.1648920513544e-07,0,0,0,1.55700581782746e-33,5.19069481622646e-38,0,0,8.30181022593024e-07,4.92491502252355e-26,8.47056412567326e-07,0,0.705512940883636,0,0,0,0.708697021007538,2
2.05094245025559e-37,2.0880932424916e-05,2.64553855231497e-05,2.09605786949396e-05,1.69184068281081e-30,3.24239512082725e-27,0,3.14650332806921e-32,2.0756495618384e-36,2.99147148616287e-26,0,4.63744436274283e-05,4.53931518981965e-27,1.68124370247824e-05,1.76525162157334e-31,0.706567227840424,1.17580195553818e-26,3.28462906044485e-23,9.94838795389752e-33,0.707645833492279,2
