"Sim1","Sim2","Class"
0.99998412085822,0.000321153245675528,1
0.000313503958362945,0.999998090726875,2
0.999989790254459,0.00047090829898301,1
0.999987780046854,0.000372408853732993,1
0.00120321116695423,0.999998162312925,2
0.000362654863093872,0.999998245545041,2
0.99995924904128,0.000399753295106525,1
0.000338738466686137,0.999998053531018,2
0.000313855411868728,0.999997745429905,2
0.99999246569397,0.000371506226532451,1
0.000810728869404655,0.999998294932403,2
0.000453125612980168,0.999998127242129,2
0.000338088194110628,0.99999827579359,2
0.00160430706140258,0.999981369664877,2
0.0019887613639813,0.999997324969961,2
0.999992512444137,0.000320889068542066,1
0.999992523363209,0.000387225588451737,1
0.0003394263571474,0.999998276956318,2
0.000519591420864256,0.999998121512728,2
0.00031345525286828,0.999998205318983,2
0.999992599609045,0.000396595282218688,1
0.999991302059224,0.00117633288684626,1
0.999984513290181,0.000625537266905644,1
0.999991783881742,0.00057972731835463,1
0.99999151137946,0.000777877610848938,1
0.999992466784949,0.000341939827792193,1
0.000800260252357056,0.999997937195725,2
0.999990647877368,0.000350649738536717,1
0.00033404256527425,0.999998180303392,2
0.999992117379927,0.000747857440999998,1
0.999992213107181,0.000461099700014323,1
0.999968294952009,0.000398799369907058,1
0.999979388276038,0.000483556468141521,1
0.999988119542111,0.000332569833974243,1
0.999992465808318,0.00034188693322587,1
0.999992496198518,0.000351662568235344,1
0.000317556147089715,0.999998160569489,2
0.00031392246596011,0.999998065717263,2
0.999992516256509,0.00033332150796363,1
0.999988746497622,0.000322277454990128,1
0.00089057068348589,0.999996987642922,2
0.999992525275787,0.000379263443844839,1
0.000870694913420897,0.999997931851595,2
0.999992146316469,0.000502810775512334,1
0.999992494716956,0.000347640958747192,1
0.000317409126052493,0.999998182689137,2
0.000686122179799024,0.999998057564523,2
0.999987937094374,0.000404242691332406,1
0.000314208284711044,0.999997032980739,2
0.999976937393178,0.000518841675423237,1
0.999988764215683,0.000327599458264763,1
0.00559145114851029,0.999973508290592,2
0.999988395819692,0.000320885071715317,1
0.999982486872516,0.00212470671443697,1
0.000448480177041083,0.999998149960658,2
0.999987816131751,0.000321480098970048,1
0.00082191928865713,0.999997748943384,2
0.000447733018292474,0.999998175415636,2
0.999986513022994,0.000334342788057637,1
0.000370145139948995,0.999997723839588,2
0.000447033858970286,0.999998222873415,2
0.999987732050317,0.000962184529072586,1
0.999992530232619,0.000336169362382383,1
0.999988642934898,0.000322272436807882,1
0.999990202824015,0.000321655837120194,1
0.000313459278699966,0.99999824606381,2
0.999964094714116,0.00109956177414269,1
0.999983410089378,0.000563408360794987,1
0.000472916933593657,0.99999815884446,2
0.999990678700394,0.000347619641865871,1
0.99997220726679,0.000320890927858217,1
0.99999042357137,0.000946493019821407,1
0.000546824932543986,0.999996823321709,2
0.000314996156012358,0.99999773421643,2
0.000359026124879703,0.99999820686666,2
0.999992601018141,0.000320888876479812,1
0.000318474320896626,0.999998098105522,2
0.00352454332688129,0.999994102001593,2
0.999992472516758,0.000391333687289817,1
0.000315952469657546,0.999997771923133,2
0.999987662010393,0.000562559305954807,1
0.999979855665367,0.000344202057108817,1
0.000431954522517363,0.999997512259409,2
0.000313409261584366,0.999998036748837,2
0.999990166722025,0.00038415210328291,1
0.000314129995649766,0.999997556957565,2
0.999983433874582,0.000324438051669665,1
0.000313454372680762,0.999998174264877,2
0.999992529570556,0.000384547182481088,1
0.999992128840315,0.000334008688110306,1
0.999964936825742,0.000321066486531014,1
0.999992544755964,0.000337724351485802,1
0.999992508478329,0.000403521478506545,1
0.000316332943831806,0.999997289710586,2
0.999982118635514,0.000339606295212564,1
0.00465557812060058,0.999990183291358,2
0.000313406546344168,0.999997807456563,2
0.000320347903218499,0.999997955409255,2
0.000343113355277502,0.999996840029989,2
0.000341696186749304,0.999998309844625,2
0.000323699984600284,0.999998197573779,2
0.999992513957269,0.000642470341672996,1
0.99998659773496,0.000321885913283431,1
0.999986670514193,0.000728419696773593,1
0.000315279221118895,0.999997414471124,2
0.999991094683878,0.000327116330192761,1
0.999992507876569,0.000348896915205736,1
0.000315054798251395,0.99999777425816,2
0.999992459765201,0.000320889048454446,1
0.000313769273106399,0.999997784527673,2
0.00103971848862975,0.999998226744478,2
0.999987978032392,0.00032134986355509,1
0.999987709618578,0.00058850100382451,1
0.999987918581775,0.000353373915883856,1
0.000313455304778213,0.999998221809824,2
0.000316722505226532,0.999998084693171,2
0.00251044123876796,0.999996492763294,2
0.999992530921603,0.000400745612223087,1
0.000427652450805294,0.999998353985452,2
0.000708645142663558,0.99999834361935,2
0.00083791475313083,0.99999829026552,2
0.000383907808344243,0.999998181629576,2
0.999983724046269,0.00173925854524608,1
0.999958589348439,0.00032184343908573,1
0.99998981597106,0.000322371299169923,1
0.999992557042419,0.000335303680148038,1
0.999991803661599,0.00038733110263997,1
0.000313447874943044,0.999998220966764,2
0.000345082628870121,0.99999782217287,2
0.000590467972238475,0.999998407864173,2
0.000730524661534388,0.999997062690698,2
0.000313477648498404,0.999998199884016,2
0.000965900319803773,0.999997711755605,2
0.000471576490406983,0.999998007035287,2
0.999990725585071,0.000322085732934047,1
0.000618809743255682,0.999998142740217,2
0.999991763819808,0.000321151543293322,1
0.000313455613935943,0.999998294934624,2
0.000313463535658067,0.999998234453963,2
0.000374912797381049,0.999997762123327,2
0.999987496444096,0.000436594413189625,1
0.999992518838517,0.000340529365089844,1
0.000314008752371184,0.99999808061765,2
0.000459987373257058,0.999998238946247,2
0.99998731977623,0.000444211167255188,1
0.999970965985719,0.00260394161186435,1
0.00031345363366708,0.999998180402082,2
0.999989953614926,0.000322746158885007,1
0.999971918568859,0.000320885122370824,1
0.999987401058436,0.000610147653461761,1
0.999992654832109,0.000510999559820518,1
0.999992554284523,0.000393909278560992,1
0.999992496675316,0.000386764052370795,1
0.000356245024280779,0.999996161280972,2
0.000313540834018038,0.999997926184433,2
0.000313411075175476,0.999998175590946,2
0.999991150972547,0.000323000045432831,1
0.999982096827688,0.000400157476638367,1
0.999908652496982,0.000448542863025135,1
0.000313483190929702,0.999998098690673,2
0.999975402191526,0.00127670582579845,1
0.00052659905437456,0.999997970786661,2
0.00386639820080027,0.999993033594932,2
0.000313446683766657,0.999998040092014,2
0.999983209380111,0.00146405876624112,1
0.00031342404770824,0.999997366590143,2
0.999992637767108,0.000523542717762174,1
0.999978589898944,0.000320929630911583,1
0.000313799742474828,0.999997309698067,2
0.999987042878945,0.00032169668693543,1
0.999992548429714,0.00034891282707031,1
0.999992558266861,0.000339152870882477,1
0.000313478262051855,0.999998030203809,2
0.00031372038620227,0.999997674884981,2
0.000313603923315642,0.999997912343293,2
0.000711781968720909,0.999997375773048,2
0.999976956390848,0.00109285907637669,1
0.000316006642193081,0.999998173408968,2
0.99999251518839,0.000320889186086715,1
0.999985664061124,0.000321046063336374,1
0.999992444119944,0.000356253815873723,1
0.000693862279011311,0.999998366457919,2
0.999992479429857,0.000341211820326669,1
0.000313519978133574,0.999998253333133,2
0.999973948944737,0.000566050289337408,1
0.000621502481326017,0.999997478099908,2
0.999972707936393,0.000379663142230886,1
0.000339838777146701,0.999998266659362,2
0.000314227175911005,0.999998131210784,2
0.999988765569026,0.00036814079275989,1
0.0263295077180181,0.999666499085971,2
0.999992228356796,0.0003267161297175,1
0.000313575197592663,0.999997548221029,2
0.999989360099081,0.00044782933026325,1
0.000502053090889162,0.999997320781215,2
0.000703308757935549,0.99999729968214,2
0.999987042356189,0.000406599656461789,1
0.000413141414175238,0.999998219353383,2
0.000313483367692656,0.999998262214676,2
0.999984198373624,0.000329139676392527,1
0.999988789401801,0.000409515483163929,1
0.000419457816469096,0.999998250497046,2
0.000422298783999122,0.999998259157995,2
0.000313449416680813,0.999997928664374,2
0.999992469805491,0.000353624842191879,1
0.999992544208716,0.000337223264258907,1
0.999976858828756,0.000326898750219817,1
0.00084740997864416,0.999998301564404,2
0.000313459899320617,0.999998173792588,2
0.000556118287672025,0.999997346663877,2
0.00031730220005479,0.999998142865717,2
0.000313447137079656,0.999998246647707,2
0.000313471692914418,0.999997849390535,2
0.999992418720744,0.000320889042690854,1
0.000516817932092329,0.999997259037951,2
0.000315159056937467,0.999998106023284,2
0.999985491632176,0.00132130191395233,1
0.000313405514299113,0.999997684012058,2
0.00037323619785065,0.999998253624527,2
0.999989049327551,0.000321113254703404,1
0.99999078750099,0.00073818523260377,1
0.00169472595669342,0.999997487518291,2
0.999988622993337,0.000805649310360506,1
0.000410107725526047,0.999998195179125,2
0.999986509160336,0.000321069176192873,1
0.999988125538636,0.000449406815502848,1
0.000553192286812233,0.999997234037588,2
0.999777094162007,0.0207408747104956,1
0.000313572784892241,0.999997738525436,2
0.999989793644101,0.000340919142371523,1
0.999955044167477,0.00317056358232912,1
0.999992465688991,0.0003768750788633,1
0.999976322356963,0.000412455592893614,1
0.999988930679653,0.000321394344895363,1
0.999987162622884,0.000322937726141225,1
0.999990700355992,0.000325515469332164,1
0.999984524429212,0.000321215628402696,1
0.000559425638441675,0.999997596759298,2
0.999992234184768,0.000321239749046275,1
0.00103865469055022,0.999997926234112,2
0.99998703527884,0.000701973184993522,1
0.000313730234261513,0.999996616826681,2
0.99998095540693,0.000322900293103818,1
0.999983359570951,0.000701743217171763,1
0.000397769460103379,0.99999795274811,2
0.000326557461748549,0.999998002228748,2
0.000338198360184575,0.999997275095016,2
0.999970494153887,0.00032089234144844,1
0.999992293057378,0.000325466875770108,1
0.999992560233455,0.000320889000284492,1
0.000313468582985729,0.999998058271124,2
0.000314633912933215,0.999998145903002,2
0.999992510804747,0.000431380960290562,1
0.999985597797282,0.000556763493389637,1
0.999960653153499,0.000795934755098629,1
0.999980008078642,0.00199286765296722,1
0.999987685627021,0.00032204228939863,1
0.999979380707154,0.000320882845492922,1
0.999992438483429,0.000720484448644233,1
0.999964480068395,0.000329100730293429,1
0.999989012056242,0.000419265781039164,1
0.999992506439374,0.000339393745792461,1
0.00031470251524484,0.999998050165727,2
0.000313412062348442,0.999997776284421,2
0.999989822441958,0.000788743707001191,1
